LocMailCnt,count,timestamp,gear,tsns.hasTemp,tsns.temp,Gyro.hasTemp,Gryo.temp,Gyro.hasX,Gyro.x,Gyro.hasY,Gyro.y,Gyro.hasZ,Gyro.z,Gsns.hasTemp,Gsns.temp,Gsns.hasX,Gsns.x,Gsns.hasY,Gsns.y,Gsns.hasZ,Gsns.z,Pls.cycleTime,Pls.cycleCount,Pls.pulseCount
15015,181,1506298,1,0,0,1,34,1,64.200027,1,-7.400003,1,-38.200016,0,0,1,-609.59375,1,-2293.57666,1,16136.23438,0,0,0
15015,181,1506298,1,0,0,1,34,1,22.20001,1,11.000004,1,-38.200016,0,0,1,-613.393738,1,-2294.376465,1,16156.43457,0,0,0
15016,182,1506401,1,0,0,1,34,1,25.800009,1,-13.800006,1,-38.600018,0,0,1,-612.393738,1,-2289.57666,1,16144.43555,0,0,0
15016,182,1506401,1,0,0,1,34,1,20.20001,1,-5.800003,1,-31.600014,0,0,1,-612.993713,1,-2311.576416,1,16147.83496,0,0,0
15017,183,1506500,1,0,0,1,34,1,33.200016,1,2.400001,1,-25.600012,0,0,1,-624.593567,1,-2274.976807,1,16127.63574,0,0,0
15017,183,1506500,1,0,0,1,34,1,37.200016,1,-14.000006,1,-37.400017,0,0,1,-615.193726,1,-2285.376465,1,16140.03418,0,0,0
15018,184,1506598,1,0,0,1,34,1,27.800011,1,-6.400003,1,-45.600021,0,0,1,-595.793884,1,-2277.776611,1,16151.43457,0,0,0
15018,184,1506598,1,0,0,1,34,1,34.600018,1,1.600001,1,-24.600012,0,0,1,-593.593933,1,-2297.976318,1,16161.03418,0,0,0
15019,185,1506696,1,0,0,1,34,1,36.200016,1,-3.400001,1,-29.200014,0,0,1,-598.993896,1,-2287.376709,1,16145.23535,0,0,0
15019,185,1506696,1,0,0,1,34,1,24.600012,1,9.800005,1,-28.600012,0,0,1,-625.193604,1,-2307.576416,1,16138.03516,0,0,0
15020,186,1506803,1,0,0,1,34,1,28.20001,1,-10.800004,1,-45.400021,0,0,1,-630.593567,1,-2294.976562,1,16142.83398,0,0,0
15020,186,1506803,1,0,0,1,34,1,28.600012,1,3.800001,1,-56.000027,0,0,1,-623.593628,1,-2298.976562,1,16140.63379,0,0,0
15021,187,1506899,1,0,0,1,34,1,23.20001,1,-0.4,1,-42.800018,0,0,1,-602.593811,1,-2284.176514,1,16160.83496,0,0,0
15021,187,1506899,1,0,0,1,34,1,27.600012,1,-6.200002,1,-21.000008,0,0,1,-598.993896,1,-2289.776611,1,16143.03516,0,0,0
15022,188,1506999,1,0,0,1,34,1,16.200005,1,10.800004,1,-31.60001,0,0,1,-600.593872,1,-2293.976562,1,16133.43457,0,0,0
15022,188,1506999,1,0,0,1,34,1,28.600012,1,-8.800004,1,-38.600018,0,0,1,-610.393738,1,-2295.976562,1,16132.63672,0,0,0
15023,189,1507097,1,0,0,1,34,1,31.400011,1,-12.000005,1,-40.20002,0,0,1,-622.993591,1,-2282.376709,1,16151.03516,0,0,0
15023,189,1507097,1,0,0,1,34,1,25.600008,1,-27.20001,1,-25.600012,0,0,1,-629.793579,1,-2311.17627,1,16149.03516,0,0,0
15024,190,1507197,1,0,0,1,34,1,25.20001,1,-12.200006,1,-29.400013,0,0,1,-625.793579,1,-2296.176514,1,16165.23438,0,0,0
15024,190,1507197,1,0,0,1,34,1,15.000006,1,-17.800007,1,-29.000011,0,0,1,-608.193787,1,-2299.976562,1,16150.63477,0,0,0
15025,191,1507300,1,0,0,1,34,1,15.400007,1,-0.6,1,-36.600014,0,0,1,-597.593933,1,-2293.376465,1,16137.83398,0,0,0
15025,191,1507300,1,0,0,1,34,1,34.000011,1,0.4,1,-30.000011,0,0,1,-598.193909,1,-2301.576416,1,16151.03516,0,0,0
15026,192,1507398,1,0,0,1,34,1,22.800009,1,-11.800005,1,-25.600012,0,0,1,-600.793823,1,-2281.176758,1,16152.0332,0,0,0
15026,192,1507398,1,0,0,1,34,1,25.20001,1,-22.800011,1,-45.400017,0,0,1,-604.793823,1,-2300.576416,1,16152.83496,0,0,0
15027,193,1507499,1,0,0,1,34,1,39.200016,1,3.000001,1,-47.000019,0,0,1,-625.993591,1,-2289.176514,1,16140.83594,0,0,0
15027,193,1507499,1,0,0,1,34,1,42.600018,1,-20.200008,1,-53.400024,0,0,1,-606.393799,1,-2291.376709,1,16147.43555,0,0,0
15028,194,1507596,1,0,0,1,34,1,28.800011,1,-11.800005,1,-27.800013,0,0,1,-614.79364,1,-2298.576416,1,16131.03418,0,0,0
15028,194,1507596,1,0,0,1,34,1,35.200016,1,-3.200002,1,-37.800018,0,0,1,-616.393677,1,-2288.776611,1,16141.83496,0,0,0
15029,195,1507698,1,0,0,1,34,1,45.000019,1,4.800002,1,-35.800014,0,0,1,-608.593811,1,-2290.376465,1,16152.83496,0,0,0
15029,195,1507698,1,0,0,1,34,1,20.400011,1,-11.800005,1,-32.800014,0,0,1,-602.193848,1,-2287.976562,1,16144.03516,0,0,0
15030,196,1507800,1,0,0,1,34,1,28.800011,1,-10.800005,1,-34.400013,0,0,1,-610.59375,1,-2299.176514,1,16147.03516,0,0,0
15030,196,1507800,1,0,0,1,34,1,36.600018,1,-8.600003,1,-42.400021,0,0,1,-612.793701,1,-2296.376465,1,16139.03516,0,0,0
15031,197,1507900,1,0,0,1,34,1,20.400009,1,-1,1,-20.000008,0,0,1,-618.593689,1,-2299.776611,1,16135.63574,0,0,0
15031,197,1507900,1,0,0,1,34,1,10.200005,1,3.800002,1,-33.800014,0,0,1,-617.393677,1,-2286.57666,1,16146.43457,0,0,0
15032,198,1508000,1,0,0,1,34,1,43.000015,1,-8.000004,1,-44.000023,0,0,1,-604.793823,1,-2300.376465,1,16152.03516,0,0,0
15032,198,1508000,1,0,0,1,34,1,8.400003,1,15.200006,1,-34.200016,0,0,1,-604.793823,1,-2303.176514,1,16162.03516,0,0,0
15033,199,1508099,1,0,0,1,34,1,35.400013,1,-7.600003,1,-31.400011,0,0,1,-598.593872,1,-2285.376465,1,16142.03418,0,0,0
15033,199,1508099,1,0,0,1,34,1,51.600018,1,13.400006,1,-38.800014,0,0,1,-616.593689,1,-2294.176514,1,16141.03516,0,0,0
15034,200,1508198,1,0,0,1,34,1,20.400009,1,-11.800005,1,-30.400013,0,0,1,-621.193665,1,-2302.576416,1,16150.83594,0,0,0
15034,200,1508198,1,0,0,1,34,1,47.20002,1,-11.000004,1,-32.000015,0,0,1,-622.79364,1,-2290.376709,1,16163.83496,0,0,0
15035,201,1508296,1,0,0,1,34,1,40.400017,1,-4.800002,1,-39.000019,0,0,1,-620.79364,1,-2298.976562,1,16159.83496,0,0,0
15035,201,1508296,1,0,0,1,34,1,45.000015,1,2.800001,1,-35.200012,0,0,1,-600.793884,1,-2290.176514,1,16141.03516,0,0,0
15036,202,1508399,1,0,0,1,34,1,29.600014,1,4.400002,1,-40.600018,0,0,1,-602.793823,1,-2299.976562,1,16157.0332,0,0,0
15036,202,1508399,1,0,0,1,34,1,12.600005,1,-5.800002,1,-27.600012,0,0,1,-599.193909,1,-2289.776611,1,16147.03711,0,0,0
15037,203,1508497,1,0,0,1,34,1,8.400003,1,-3.200001,1,-46.600021,0,0,1,-603.593872,1,-2304.176514,1,16159.43652,0,0,0
15037,203,1508497,1,0,0,1,34,1,4.400002,1,-8.600003,1,-33.600018,0,0,1,-623.79364,1,-2288.376465,1,16155.63477,0,0,0
15038,204,1508601,1,0,0,1,34,1,38.800018,1,1.600001,1,-43.800018,0,0,1,-612.193665,1,-2299.976562,1,16171.43359,0,0,0
15038,204,1508601,1,0,0,1,34,1,38.600018,1,-7.200003,1,-28.600012,0,0,1,-607.793823,1,-2290.776855,1,16156.2334,0,0,0
15039,205,1508697,1,0,0,1,34,1,23.00001,1,-6.200003,1,-30.400013,0,0,1,-599.793884,1,-2290.976562,1,16148.23535,0,0,0
15039,205,1508697,1,0,0,1,34,1,54.400028,1,-12.800006,1,-28.800011,0,0,1,-617.393738,1,-2294.376465,1,16140.03613,0,0,0
